URL,label
https://autosprzedaz-skup.pl/authorize.php?hteoy41zluq98uubigs3f642tmklqol7mnjcd9j2wzzmiobm5q9vsf55tkdcyjvuxt41jognwpov6xetdp8y0b1i0zunwh0djj85rysyrxpaid9kklgnp76nrfndfdhilxsqeern3g0uy4rbo42qgb1qprjcz8t1faiw9f7two7ssmwsdggbjs68rvdvfr8znses6deboiaxyd8escz2qomctph8snrama8hpgiqqtc2r1ejk2s7jcfl2lcoj1z3,0
http://www.stpaulnewsdaily.com,0
https://storageapi.fleek.co/5b356bbd-54e0-4256-9aca-cad4da026d21-bucket/index.html,0
https://www.ocna.org,1
https://www.htacg.org,1
https://www.shopme.am,1
https://www.choregies.fr,1
https://www.chernomore.bg,1
https://www.peto.pet,1
http://www.ekocnds.fbcode.co,0
https://www.sanu.ac.rs,1
https://www.sustainablefinance.hsbc.com,1
http://198.98.58.123/,0
https://www.baltimorebirdclub.org,1
https://www.slezsak.com,1
https://www.affcu.org,1
https://att4uisers.square.site/,0
https://www.pearlandedc.com,1
https://s.ameswcen-jp.icu/,0
https://www.handwrytten.com,1
https://www.bulllabs.com,1
https://www.ignitiondeck.com,1
http://globalresonanceproject.nickneumanntravels.com/gs_gen/gs4625cf1d0968d9840039d6c521d2df71/,0
https://www.makinggameofthrones.com,1
https://8c6c5780-99c4-4ae2-9f4a-2a4318a4b105.id.repl.co,0
https://www.sanicare.de,1
https://www.yellowcabpw.com,1
https://www.3sat.de,1
https://www.memphislibrary.org,1
https://www.printaction.com,1
https://www.sport-fm.gr,1
https://broccoli-agjp-3l85.pbsxp55s5968.workers.dev/,0
https://wordpress-942567-3277715.cloudwaysapps.com/wp-admin/newee/new/3ed322c9a9296fb/region.php?particulier,0
https://www.airsrilanka.org,1
https://pubgg1ftskin.asia/,0
http://www.methisa.ga,0
https://www.goforquiz.com,1
https://www.goodbed.com,1
https://www.houseoftravel.net,1
http://www.denni.oss-ap-northeast-1.aliyuncs.com,0
https://www.afdcs.org,1
http://www.proxyload.net,0
https://attjhuggbvjbghg67.square.site/,0
https://www.sabsa.aero,1
https://www.esnog.net,1
http://www.vet-equin.fr,0
https://www.butenunbinnen.de,1
https://www.lejardindeguillaume.fr,1
https://www.droadlaw.com,1
https://www.delwp.vic.gov.au,1
https://www.bveg.de,1
https://wa.pe/u88hhqemxx,0
https://www.auhcybs.top/#/about,0
http://www.trezor.io,0
http://app.it.185-174-136-148.cprapid.com/bper/,0
https://www.sorghumcheckoff.com,1
https://www.theorsociety.com,1
https://ipfs.io/ipfs/qmu2r7acvp9oo2yc67j9a78whzhkiknlpkbscgh8nir8zb?filename=n%20u%20eti%20mu%20op.html,0
https://verification-4.web.app/,0
https://www.association-of-noise-consultants.co.uk,1
https://www.kajiado.go.ke,1
https://go.redirectingat.com/?id=92x363&amp;xcust=trdpro_us_1541938487208509200&amp;xs=1&amp;url=https%3a%2f%2ftheswimprof.com%2fflo%2ffloflo%2f/spfbqf%2f%2f%2f%2fwebmaster@vse.cz,0
https://www.tvk6.ru,1
https://www.khamerpharma.com,1
https://ppoyyow.cn/?paypay/store/wctx/nbg129a0g13.do?mngkey=77c0c0c9587615370b2df743dbe3e32f,0
https://www.elhierro.tv,1
https://lewakin738sata.start.page/,0
https://www.forevercaptured.ca,1
http://www.spottherare.com/vendor/spotify/dashboard/8826b553793e7f095b54dd6b71ca4577/,0
https://abeeimport.com/errore.php,0
http://withdrawalverification.com,0
http://cg36278.tw1.ru/login/ologin.php,0
https://www.gcmonline.com,1
https://www.aegic.org.au,1
http://www.white.fei46413.com,0
https://www.onesdr.com,1
https://www.igmetall.de,1
https://www.virtualflybrain.org,1
https://floowa.builderallwppro.com/dkbde/home/dkb-log.php,0
http://isqi478100.royalwebhosting.net/step-2.php,0
https://webmail-107132.weeblysite.com/,0
https://bafybeiacfgpk53mjw3zh5a4ahzgtwvh7as4wowbrd2anygi7l5fooxhdci.ipfs.infura-ipfs.io//office.html,0
http://www.protocol.life,0
https://www.amandakruserd.com,1
https://www.stansakai.com,1
https://www.wakeup-communications.de,1
https://www.schools-search.co.uk,1
http://citizen.serveirc.com/login.php,0
https://www.cancentral.com,1
http://www.0e9.xbvmv.com,0
https://www.poppin.com,1
http://www.theshadow.publicvm.com,0
https://yahoomail-107570.weeblysite.com/,0
http://3656ooo.com/,0
https://www.spooncereals.co.uk,1
https://www.lapislazulitexts.com,1
https://hzlt1adwk.web.app/f1,0
https://nzjoy.com,0
https://bov-app-verify.web.app/,0
https://www.westsideconnect.com,1
https://mail-108388.square.site/,0
https://www.alkamandjati.org,1
https://hungry-lumiere.3-250-31-29.plesk.page/tracking/fv5ejh/msg.php?id=16002415,0
http://ghfxyqfacp.stem4sewe.club/vnafvra97w/?q=3717065149&id=100,0
https://www.decoupage.org,1
https://www.agendaburgos.com,1
https://storageapi-stg.fleek.one/d03f83d2-06dd-4b4b-a6de-97601db7a0f1-bucket/adobe/adobe.html,0
https://www.message.org.uk,1
https://www.standrewsbotanic.org,1
https://www.partioaitta.fi,1
https://www.minicabsdrivers.co.uk,1
https://www.iclsales.com,1
https://www.drsarahwesch.com,1
https://www.nelumum.de,1
https://www.liquibase.org,1
https://www.launchtip.com,1
https://www.irminenschaft.org,1
https://www.thepracticalgemologist.com,1
https://www.supernatural.ie,1
https://www.kalospix.com,1
http://www.jnh6688.com,0
https://www.patiotown.com,1
https://www.chantelleaustin.com,1
https://www.direct.smbo.myfeelthebeat.com/ibg/client/home.php,0
http://reisswolf.equinoxes.fr/old/wp-content/plugins/d012f1b392954e0eafdbbe05246f8856/y/mm/mmd/wells/fargo/bank/,0
https://anwaltt.com/images,0
https://www.cepa.lk,1
https://maildinshaakckjnw15.web.app/,0
http://www.kisfino.com,0
http://www.swebgames.site,0
https://www.tossd.org,1
https://attmailo.weeblysite.com/,0
http://www.amazcecm-co-jp.amacaeon.chamitan.top/,0
http://www.vgv.fburl.fun,0
https://www.businessneweurope.eu,1
https://www.epigenesys.eu,1
https://www.herald-dispatch.com,1
https://www.phlebology.com.au,1
https://www.evangelischer-kirchenbote.de,1
http://findmyi.cloud/,0
https://heavenly-snow-chalk.glitch.me/auwsdl12.html,0
https://www.uplandsprimarystroud.co.uk,1
http://www.shahparak.ml,0
https://www.reedbrosfurniture.com,1
http://www.electroneum.crypto-webminer.com,0
https://65gfgfgfgfg4g4g.blogspot.ae/?m=1,0
http://www.hale-sales.ml,0
https://www.malvimallow.com,1
https://www.ambiancehome.com,1
http://www.adlran-sana.ml,0
https://ipfs.best-practice.se/ipfs/bafybeiekbq3txwvwxof34ls4zwxh7okpxj5x4k3laufqqfjdo7qfr7zx6e,0
https://cold-bush-cad1.ehuafek1445.workers.dev/,0
https://www.associationready.com,1
https://www.kaushalam.com,1
https://www.longgroveconfectionery.com,1
https://www.chihulygardenandglass.com,1
https://www.weihnachtskarten-plus.de,1
https://www.manuelschenk.de,1
https://www.comses.net,1
https://www.zevia.com,1
https://www.regierung-mv.de,1
https://resonant-flan-237820.netlify.app/,0
https://www.alfredapp.com,1
https://lbp-devises.web.app/,0
http://www.citi999.com,0
https://www.mou3jam.com,1
https://www.kcsymphony.org,1
https://www.cagp-acpdp.org,1
https://www.midnightoil.com,1
https://www.37practices.info,1
https://www.tewkesbury.gov.uk,1
https://www.runa.ru,1
http://ltauprestonline.atsnx.com/,0
https://cloudflare-ipfs.com/ipfs/bafybeihc4doqgc77wpsupc66uwqqljfac7nnrdyrrfq3i27mkb3nd4f32y/?filename=index.html#security@ionos.com,0
http://www.with.mirkforce.de,0
http://mail.deliverylifesupport.com/public/hcpkfudsyp41o5iorjluf0vubohkqlfr,0
https://fb-business-appeal-cb883.firebaseapp.com/,0
http://fecebookuyn7e8d.sultanxraka.my.id/vhsfhqpdhdsih6,0
https://www.elveflow.com,1
https://www.doc4me-app.com,1
https://under-review-case-636fc.web.app/,0
https://www.gapfa.org,1
https://www.kocaeligazetesi.com.tr,1
https://www.baybookfest.org,1
https://www.roca.org,1
https://btinternet-106450.weeblysite.com/,0
https://www.infigo.hr,1
https://www.estately.com,1
https://movdinagridev.web.app/,0
http://www.thefoodgram.com,0
https://ipfs.io/ipfs/qmyvctxkrfxmbecfvfhadb8qjpldgf2jq54ptavxfeyxda?filename=rb1ons.html#info@metodomadrid.es,0
https://www.jamielisaforbes.com,1
https://www.groupama.gr,1
https://www.moensmeubelen.be,1
https://paketstrankaposta.web.app/,0
https://kdci.edu.ph/lbaccess/,0
https://www.mediterraneanorganic.com,1
https://www.huydt.nl,1
https://www.koelnticket.de,1
https://www.gaiadiscovery.com,1
https://www.dublinwastetoenergy.ie,1
https://www.wareable.com,1
https://urlz.fr/kiln,0
https://www.cprseattle.com,1
https://www.protekwoodstain.co.uk,1
https://www.pearson1860.com,1
https://8x1s.short.gy/app/,0
http://www.3dstudioa.com.br,0
http://3659mmm.cc/,0
http://www.api081702.seemonitor.xyz,0
https://jacksoncookphotography.com/jp.php,0
https://www.arthurgroom.com,1
http://m.yib.io/3c9oy,0
https://www.heightgoddess.com,1
http://app-ujicoba.liveblog365.com/,0
https://www.visimskiy.ru,1
http://shareddocument.mypixieset.com/,0
https://www.jackcubedesign.com,1
https://www.lifeincalgary.ca,1
http://s.id/atualizaitau,0
https://www.lazarosoho.com,1
https://www.drivepartner.com,1
https://www.datarecoverytools.co.uk,1
https://www.05top.tk,1
http://www.53.xguvi.com,0
http://www.dieteticienne-tiffany.com,0
https://messagerieorange524.yolasite.com/,0
https://www.obantimes.co.uk,1
https://www.karatestarsapp.com,1
https://www.nwcb.wa.gov,1
https://www.bestweddingsinsantorini.com,1
http://www.coinbasewalletones.com/,0
http://www.escardhes.mom,0
https://www.zecanada.com,1
http://login-screen-101932.square.site/,0
https://www.arianespace.com,1
https://www.sqlservergeeks.com,1
https://www.luvlingua.com,1
https://storage.cloud.google.com/ttn5/raja.html#william@nabaza.com,0
https://www.asialiteraryreview.com,1
https://www.ridewta.com,1
http://www.queenpiececustoms.com,0
http://www.wtnx.wubmh.com,0
https://www.diometuchen.org,1
https://www.diphtheria.net,1
http://www.smilebaby.in,0
https://www.studiokamasi.com,1
https://www.speedheads.de,1
https://www.ellsberg.net,1
https://projet2022setup2023.web.app/,0
http://www.weather.aunewsonline.com,0
https://www.cismhe.org,1
https://www.brooklyngrill.com,1
http://unlqxcbrdr.duckdns.org/,0
https://www.radiomuseum.org,1
https://materabentosa-1.popular354.repl.co/,0
http://jp-metamask.org/,0
https://jpoeve.com/,0
https://www.kaddytsang.com,1
https://www.thejewellerystop.com,1
https://www.recruit.co.il,1
https://www.kirsle.net,1
https://yahoo-101888.weeblysite.com/,0
http://www.45gradi.com,0
https://xdty-4efc6.firebaseapp.com/,0
https://friendrcoin.com/,0
https://www.sourcemod.net,1
https://h4l0b3vnb47724fe7n3u85ngjw4mn.square.site/,0
http://www.by003.com,0
https://0s1-0utlook-drive365-vs.firebaseapp.com/,0
http://www.how-to-learn-languages.net,0
https://fraud071ti-permanent-dedicated.com/secure-verfication/secure/signin?id=chase&country=belize,0
https://www.tetriseffect.game,1
https://www.orionbooks.co.uk,1
https://bafybeicgdixfpwj4qebnisccqk3n424xj5logesxktswzli32ujfj6ydjy.ipfs.infura-ipfs.io/,0
https://www.beesdiamonds.com,1
https://www.joneslibrary.org,1
https://www.infona.pl,1
https://www.nominate.com,1
https://www.stephentaylor.ca,1
https://www.clevelandairport.com,1
http://via-lbcp0nsline.com/,0
http://www.minemonero.gq,0
https://www.deliaonline.com,1
https://www.boogiewipes.com,1
http://www.anlway.com,0
https://www.mindfulmenace.com,1
https://www.tiguandesign.com,1
https://www.waltdatedworld.com,1
http://www.burningforests.com,0
https://www.israel21c.org,1
https://www.upvoty.com,1
http://www.globalgtt.online/98221d95371eb9444at981ba97fz709883db.html,0
https://www.kdfnews.com,1
https://file-share-from-asha-view.web.app/,0
https://docs.google.com/presentation/d/e/2pacx-1vshdnxco6l-hbqxfrn3eo6t-5flewmecidoajgjn6utnqodoct9abrzzs7ewwderb2crulluoswzarv/pub?start=false&loop=false&delayms=3000,0
https://www.sonkussen.nl,1
https://www.allianz.com.mx,1
https://www.towtruckservicenearme.info,1
https://www.dmbeatles.com,1
https://file0z.onedrive0001.workers.dev/,0
https://www.doublemesh.com,1
https://s22-uyt.web.app/,0
https://www.cogmento.com,1
http://www.rendevooapp.com,0
https://allegrolkallnie.loyrafwademoshe.cf/?tranzakt39906,0
https://www.psychologicalscience.org,1
https://www.lisbon-id.com,1
https://www.nrcan.gc.ca,1
https://mersinligencler.com/grazie.php,0
http://www.meta.gestion.com.au,0
http://www.f0551857.xsph.ru,0
https://cloudflare-ipfs.com/ipfs/bafybeiccrf2y5p2h7o6ei5x4ohpjl4ssa6bohqoicq5b6szghj4x7louoy,0
http://www.a0545193.xsph.ru,0
https://www.zoo-leipzig.de,1
https://www.thehour.com,1
https://aol-106645.weeblysite.com/,0
https://www.aberje.com.br,1
https://www.womansdivorce.com,1
http://www.suxjweyfx.gq,0
https://www.flevy.com,1
https://www.ruralhealthinfo.org,1
https://www.joyfuljourneytowellness.com,1
https://docs.google.com/forms/d/e/1faipqlsewr7-ksdpydhc1tv8tkcxrlad8zrf3q_uqt-rj9a_fmmzxya/viewform?usp=send_form,0
https://www.aip.ci,1
http://www.msofficelab.com,0
https://www.cornishme.com,1
http://www.rockbettergear.com,0
https://www.bible.gallery,1
https://www.thesgiandubhcompany.com,1
https://www.treadmilltips.com,1
http://www.z229f0f1063dfad84effac99b2a51632cc.ws,0
https://www.marketmuse.com,1
https://sparkasse.kundendienst.com.de/,0
https://www.sadea.fi,1
https://www.myhotspring.com,1
https://linpoctldkt.odciatisa.ml/?tranzakt61651&selectedbank=2#psw_er_vb,0
https://www.modelships.de,1
https://creepytidystartups.ass3vcv.repl.co,0
http://bafybeicrvn5k3ugymvvy6zyannfr2cixyt6b7aogm2b7yh626hkapgxxaa.ipfs.dweb.link/,0
https://www.profam.org,1
https://prem.li/rnyb,0
https://www.chinamix.com.br,1
http://www.automobile.megabyet.net,0
https://www.admissionschool.com,1
http://43.134.167.94/interactivelogin?amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.242&amp;passive=1209600&amp;xrealip=185.194.93.13&amp;ifkv=aqmjq7spxmamxvlh_g8bekslbvjsfx-ndkoluvhxikcwzz37d7rmcrcszbmtmuozih1i6pfmxc3ljg,0
https://www.snowsports.co.nz,1
https://www.youpatch.com,1
https://www.metaluzmani.com,1
https://www.csparks.org,1
https://www.growingsmiledental.com,1
https://www.21cmuseumhotels.com,1
https://www.nospetitsangesauparadis.com,1
https://www.cld.bz,1
https://www.igorotage.com,1
https://ionossmorn0003.firebaseapp.com/,0
https://www.madammam.com,1
https://www.modernwellness.com,1
http://www.underneathstardoll.com,0
https://www.navajorugrepair.com,1
https://www.alittlebaker.com,1
https://www.yordam.com,1
http://houdopme.com/offers/yahoo.html,0
https://update-uuid-login.web.app/,0
https://www.ourthriftyideas.com,1
https://www.zipcodestogo.com,1
https://www.chennaimagic.com,1
https://www.danceviewtimes.com,1
https://www.iapti.org,1
https://www.benibela.de,1
https://faturahipercardonline.net/inicio/,0
http://capstoneplacements.com/ghjgjj/login.php?cmd=submit_log&id=mja1mtcwmtkznq==mja1mtcwmtkznq==&session=mja1mtcwmtkznq==mja1mtcwmtkznq=,0
https://www.un-spider.org,1
https://aol-mail-108612.weeblysite.com/,0
http://www.jack-point.ddns01.com,0
https://express00ake-7udj.firebaseapp.com/,0
https://www.luxoutshades.com,1
http://www.quadrants.site,0
https://www.sailpoint.com,1
https://www.transitlink.com.sg,1
https://www.oceanlaguna.com,1
https://www.balkanpeace.org,1
http://pancakewsap.net,0
http://jsacms.in/ids/bpr/,0
https://www.japamalaresorts.com,1
https://www.bookofbadarguments.com,1
http://www.f0554005.xsph.ru,0
http://firstreact-hj9n1etax-johanesashn-gmailcom.vercel.app/,0
https://www.rapattacklives.com,1
https://www.idomazlice.cz,1
http://www.activagebenefits.net,0
https://www.vantageairportgroup.com,1
http://mygov-2au.top/my_govfix/index_check.php,0
https://www.comunidad.madrid,1
http://crimson-breeze-afd1.cleotilde913.workers.dev/?bbre=ozidsuizoxsa,0
https://ipfs.io/ipfs/qmxfpfj6fj21y6cfv6qnx5hwx8nkar1dkylhppqbunxzqr,0
https://www.heirloomla.com,1
https://www.jm-j.com,1
https://www.astorwines.com,1
https://www.alerrt.org,1
https://www.minecraftforum.net,1
https://aol-102714.weeblysite.com/,0
https://rfhukhvawuwmjbcbrxgi15.z5.web.core.windows.net/,0
https://www.joelmciver.co.uk,1
https://www.angelfuehrer.eu,1
https://www.inhersight.com,1
https://www.ador.ru,1
https://www.tvgroove.com,1
https://www.hotellatorresardegna.com,1
https://ipfs.io/ipfs/qmpvnjtwijqdtnsmysc1cmgbbrbhbk4kqgqhvezvubwqjw/webapp.html,0
https://www.univ-hospitals.be,1
https://www.cpr.ku.dk,1
http://www.tech-zapperfi.com/,0
http://www.ppkfhy.pplink.club,0
https://maildinshaakckjnw107.web.app/,0
https://auto2000jayakarta.id/456214/43qtwefferfasd/,0
https://www.loomlove.com,1
http://www.led-p.com,0
https://www.thedriller.com,1
https://www.antionline.com,1
http://visaaprepaiddprocess.web.app/,0
https://www.greenbeltmd.gov,1
https://www.quinyx.com,1
https://ymailupdates6.godaddysites.com/,0
http://www.play.site.flashx.cc,0
https://www.wineberserkers.com,1
https://ipfs.io/ipfs/bafybeighy6ec72hnigor4ubi7lkcryjj6v3cryeajjutskslvrx7dm6pci/,0
https://cloudflare-ipfs.com/ipfs/bafybeidwjdwmnmxnq44vv73yvmq233xwr4yt3vhuqgyygnk4mrdffxeswm/,0
http://www.zoomba619.blogspot.com,0
https://www.oscarmarcelo.com,1
https://www.diygirls.org,1
https://amenctiver.com/,0
https://bcr-persona-banco-de-costa-rica.jimdosite.com/,0
https://bahiacubanpizza.com/owa/outlook/index.html,0
https://gateway.ipfs.io/ipfs/bafybeiahyzpsxyadbwil43phngkicodp6jv3omndykbgejzkbgx3yskkeq,0
https://www.suwpol.pl,1
https://www.vistahistoricalsociety.com,1
https://askldjfhkjasdklfhsdlajkfhsd.nayibukele.repl.co/,0
https://www.svetlansa.com,1
https://www.politikata.net,1
https://www.state.lib.la.us,1
https://wwwinfoaupay.speaciossp.com/,0
https://www.facer.io,1
https://www.stmuv.bayern.de,1
https://www.speakeasy.net,1
https://www.beverleycountrycottages.co.za,1
https://www.newyorkfamilyhistory.org,1
https://www.connectedtext.com,1
https://dsizs.vpraxkm.cn,0
http://www.portal.mrface.com,0
http://www.yhgrffndvzbtoilmundkmvbaxrjtqsew.com,0
https://www.visitguernsey.com,1
https://www.muenchner-feuilleton.de,1
https://www.city.chikushino.fukuoka.jp,1
https://www.pirkanmaa.fi,1
https://www.theassignmentreport.com,1
http://www.thenetworker.ca,0
https://bafybeibqnnhzdaettvmagaggeffzjly2qu2ucekoskw3oluzr5exudsy6y.ipfs.cf-ipfs.com//ddoonnjp.html,0
https://secureficohsaonline.ficohsagrupo.repl.co/confirm.php?regh=chxchx09,0
https://xirrr.godaddysites.com/,0
https://www.epochtimes.de,1
https://www.thirdwavefoundation.org,1
https://www.venevision.com,1
https://www.echord.eu,1
https://www.soundsjustlike.com,1
https://www.seitenbau.com,1
https://www.dsdl.org,1
https://www.awug.org,1
https://www.sabado.pt,1
https://www.mysticsons.com,1
https://www.phf.org.uk,1
https://att-105282.weeblysite.com/,0
https://maib-md.web.app/,0
http://www.hokashoesingapore.com,0
https://www.quchao.net,1
https://www.econ.ucsb.edu,1
https://www.nxtprograms.com,1
https://www.icicipruamc.com,1
https://www.elegantmedicalalert.com,1
https://www.zebracards.com,1
http://www.ilmioip.it,0
https://sb3-az3.web.app/,0
https://www.basetis.com,1
https://www.katytimes.com,1
http://www.1406778931.notentop.com,0
https://s.ameuacen-jp.icu/,0
https://www.duotonesports.com,1
https://www.cryptiam.net,1
https://nowsupport-3ece3.web.app/,0
https://www.hmswarrior.org,1
https://gateway.pinata.cloud/ipfs/bafybeiby3jwvxj44lno5pu2qjn5ezh5mlm4fkoy4qkoqmuk3jycxwsk6mq/payment.html,0
https://ipfs.io/ipfs/bafybeifjpchtpz3zs5nnjtjnropkogwhknkqubznzi3hhpamgma5ctuk6e/m7m70mr.html,0
https://www.bitmob.com,1
https://f0fb20cc-83fe-4072-8ff8-296e9c97df5d.id.repl.co/,0
https://www.tvrage.com,1
https://www.accesscreditcard.info,1
https://www.manjsmetimanjskrbi.si,1
https://www.institutionalinvestor.com,1
https://mof-gov-71fd1.firebaseapp.com/,0
https://tuttyinforceappomg.com/ok.html,0
https://www.elections.nu.ca,1
https://www.nclex.com,1
https://www.ebcc.info,1
https://www.sprouts.com,1
https://www.sausalito.org,1
https://gateway.ipfs.io/ipfs/bafybeies2uc2v5pas5ingrrcrv7nn6ptzoim6ngihnxijrsou42h6al5cu/sve.html,0
https://www.eekacupcake.com,1
http://www.bf640e5b5eaf10bd35f1e8ed3eb06d1ae6.ws,0
https://www.lovecanarias.com,1
https://www.morh.hr,1
https://www.omegla.xyz,1
https://www.capitalradio.es,1
https://www.ekosfop.or.kr,1
https://mynewtonmfg.web.app/,0
https://www.signbsl.com,1
https://www.bayern.de,1
https://www.dutzfloors.com,1
https://www.mdlogichealth.com,1
https://www.idealhomeshow.co.uk,1
http://www.yiohgohaf4m34z6.gq,0
https://www.blumar.com.br,1
https://www.storiesbysoumya.com,1
https://www.speedcheck.org,1
https://www.tribonet.org,1
https://www.grahamwatsonmep.org,1
https://www.soroptimist.org,1
https://www.herongate.com,1
https://www.dlrect-smtb.jp.ap1.ib.blakecake.com/ibg/client/index_pc.php,0
https://www.beauty-colors.com,1
https://www.boston.edu,1
https://fb-restriction-case-3fabd.firebaseapp.com/,0
https://meta-business-appeal-105-22666.web.app/,0
http://www.thestreetsmartsalesman.com,0
http://amendes-france.com/,0
http://mail.deliverylifesupport.com/public/n3iuavceriewvzvmxsbulxxmxi29rjv8,0
https://www.usa.gov,1
https://www.knightcolumbia.org,1
https://www.creatingsustainablelandscapes.com,1
https://www.anc.org.au,1
https://www.isms.biz,1
https://www.croquet.no,1
https://www.wiche.edu,1
https://www.temperance.sk,1
https://www.mgohandyman.co.uk,1
https://www.mobitrix.com,1
https://www.friendsofpadre.com,1
https://1--a0029182.repl.co/,0
http://www.michaels2cafe.com,0
https://www.bloggersodear.com,1
https://exch04033-020023.web.app/,0
https://www.civil.org.mk,1
https://www.notconsumed.com,1
https://www.real-classic.co.uk,1
https://www.oklahomaminerals.com,1
https://www.thejazzrecord.com,1
http://www.design.a2zgstcenter.com,0
https://www.dochotties.com,1
https://cf-ipfs.com/ipfs/qmc41kbihobarsbpxasuduhj67mkv4c7sptopewq5m7enm,0
https://pawel.krzelawice.pl/a1legro/email@example.com,0
https://www.dcscores.org,1
https://www.vitaliving.com,1
https://www.usajrealty.com,1
https://attconnectmails.weebly.com/,0
https://sby5-s.firebaseapp.com/,0
https://www.godard-christian.org,1
https://9447c41f-5715-446d-b57a-3bbab17ce0a7.id.repl.co,0
https://www.moscowfood.coop,1
https://baseuntechrun.web.app/,0
https://sxl-nf7i-l.firebaseapp.com/,0
https://www.delarsille.com,1
https://www.jannpaul.com,1
https://www.ratevegas.com,1
https://www.kyoto-machiya-inn.com,1
https://taxclaim-gvrrmnntttssss.com/w26nbh9?ffg5lk4ed4hgf8fd15gf56df&55bou2768,0
https://www.dreamsbehindthemusic.com,1
https://www.legacy.de,1
https://www.bridgepoint.eu,1
https://www.itwofs.com,1
https://www.infovista.com,1
https://buildersadelaide.com/inc/next.php,0
https://www.pieandcoffee.org,1
https://www.clearwaterlights.com,1
http://www.nexkraft.com/vendor/myclabs/deep-copy/src/paypackage/hkanhd595anhjd/20232723-50tw41861547uid_25012021-tw-id_url.html=dbbf35ac6587a1ca4639e0c0c746e496ac,0
https://hyperharmony.com/wp-admin/vn/anzquestion.htm,0
https://www.therizjournal.com,1
https://www.cmtopdr.com,1
http://steamcommuenuity.ru/tradeoffer/new/?partner=1061562996&token=ododwqfo,0
https://www.soulcollage.nl,1
https://www.scrink.com,1
https://www.ihu.unisinos.br,1
https://www.livslinien.dk,1
https://www.veritasium.com,1
https://www.acvrep.org,1
https://fb-business-appeal-e90a4.firebaseapp.com/,0
https://www.uerzig.de,1
https://card.pontossupervantagens.com/,0
https://www.dansdeals.com,1
https://s3.amazonaws.com/appforest_uf/f1675153457521x425323070563075700/index.html,0
http://www.eblagh-in.ml,0
http://www.hexat.com,0
https://www.law.upenn.edu,1
https://www.cnnic.cn,1
https://findmy.apl-id.com/expire/index2.html,0
http://www.useurogren.com,0
http://www.etvidanueva.com,0
https://www.totalleecase.com,1
http://storage.googleapis.com/didioasepspsd0026.appspot.com/ghytujhgbfd.html,0
